;doc_title;entry_type_num;reg_sent;sim_sent;ter;reg_label_count;sim_label_count;reg_labels;sim_labels;pov_change;verb_tense_change;passive_active_sub;reg_prox_used;sim_prox_used;simple_synonym;word2phrase;phrase2word;phrase2phrase;source_used;target_used;deleting_info;removal;summarization;percent_deleted_unused;token_length_ratio;is_adding;examples;explanations;percent_added_unused;pron_explicitation;number_moved_words_ooo;num_svo_ooo;sentence_split;nbchars_ratio;reg_nbchars;sim_nbchars;levsim;wordrank_ratio;reg_wordrank;sim_wordrank;deptree_depth_ratio;deptree_type;reg_depth;sim_depth
194;Justin disability pride;1.0;During one of our meetings discussing the video process, we were joined by members of Disability Unite.;When we were making the video, we had a meeting with people from Disability Unite.;0.6842105263157895;{'D': 9, 'R': 2, 'M': 5, 'C': 3};{'A': 7, 'C': 10};['D', 'D', 'D', 'D', 'R', 'D', 'M', 'M', 'D', 'M', 'M', 'M', 'D', 'R', 'D', 'D', 'C', 'C', 'C'];['A', 'C', 'C', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'A', 'A', 'C', 'C', 'C', 'C'];0;0;1;[10, 11];[];5;0;0;0;[4, 5, 8, 12, 14];[];1;0;0;0.5263157894736842;1.1176470588235294;1;0;0;0.29411764705882354;0.0;[we, were];0.0;0;1.2794117647058822;87;68;57.0;0.7274474162230553;-10.978097438799999;-7.9859886169;1.1666666666666667;1;[7];[6]
195;Justin disability pride;1.0;And we wound up talking about our plans for the parade and their plans for today's virtual festival.;We talked about the parade and this festival.;0.7;{'D': 13, 'R': 1, 'C': 6};{'A': 2, 'C': 7};['D', 'D', 'D', 'D', 'R', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C'];['A', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C'];1;1;0;[4];[1];3;0;0;0;[7, 13, 18];[];1;0;0;0.65;2.2222222222222223;0;0;0;0.0;0.0;[];0.0;0;2.1842105263157894;83;38;57.0;0.978775434422609;-10.375919342;-10.1556949615;2.5;1;[10];[4]
196;Justin disability pride;1.0;And the idea of collaborating together came up, and we talked about what that would mean to our respective disability communities.;We talked about working together and how much we can help each other.;0.8695652173913043;{'D': 18, 'M': 4, 'C': 1};{'C': 5, 'A': 9};['D', 'D', 'D', 'D', 'D', 'M', 'D', 'D', 'D', 'D', 'M', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];5;1;0;0;[4, 5, 6, 11, 16, 21];[];1;0;0;0.782608695652174;1.6428571428571428;1;0;0;0.5714285714285714;;[together];0.0;0;1.9298245614035088;110;57;88.0;0.9435397090563926;-8.513329982750001;-8.032664895025;1.2;1;[6];[5]
197;Justin disability pride;1.0;To me, that meant working together with many disability organizations, not just in Chicago and New York, but throughout the country.;If we work together, we could help a lot of people all over the country, not just Chicago and New York.;0.76;{'D': 11, 'R': 3, 'C': 2, 'M': 9};{'A': 10, 'C': 14};['D', 'R', 'D', 'D', 'D', 'R', 'C', 'D', 'D', 'R', 'D', 'M', 'M', 'M', 'D', 'M', 'M', 'M', 'M', 'D', 'D', 'D', 'M', 'M', 'C'];['A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;1;0;[5];[2];8;0;0;0;[2, 4, 5, 9, 10, 11, 19, 23];[];1;0;0;0.48;1.0416666666666667;1;0;0;0.375;-1.0;[the, country];0.0;0;1.3493975903614457;112;83;89.0;0.8083916245839607;-8.9992322922;-7.2749040126999995;1.6666666666666667;1;[5];[3]
198;Justin disability pride;2.0;We, not only as people with disabilities, but people with disabilities who take pride in being who they are, who take pride in showing solidarity with each other, and take pride in supporting one another during these times of a pandemic.;We are not just people with disabilities. We are people with disabilities who are proud of who we are. We are also proud to help each other, especially now when we have a pandemic, when so many people are sick with corona.;0.7391304347826086;{'R': 6, 'D': 27, 'C': 11, 'M': 2};{'C': 19, 'A': 28};['R', 'D', 'R', 'R', 'D', 'C', 'C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'R', 'D', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'D', 'M', 'M', 'C'];['C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'C'];1;3;0;[17];[14, 19, 42];9;2;0;5;[1, 2, 3, 7, 12, 15, 16, 24, 25, 26, 27, 34, 35, 36, 38, 39];[];1;0;0;0.6956521739130435;0.9787234042553191;1;0;0;0.5106382978723404;-1.0;[people, with, disabilities];0.0;1;1.0883977900552486;197;181;128.0;0.9334321080331451;-7.930494666074999;-7.4025783539;2.2941176470588234;3;[13];[3, 8, 6]
199;Justin disability pride;1.0;And hell, even before all of this, we've been the ones looking after each other, providing resources to make sure that we were able to live our lives and be a part of the community at large.;We have always helped each other, we made sure we can all live our lives and be part of our communities.;0.6904761904761905;{'D': 26, 'M': 5, 'R': 3, 'C': 8};{'A': 7, 'C': 16};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'M', 'D', 'D', 'R', 'D', 'D', 'D', 'M', 'M', 'M', 'D', 'D', 'D', 'R', 'M', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'D', 'R', 'D', 'D', 'C'];['A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C'];0;2;0;[11, 22];[8, 17];4;0;0;1;[14, 19, 20, 25, 26, 27, 38];[];1;0;0;0.6190476190476191;1.826086956521739;1;0;0;0.2608695652173913;;[we];;0;1.8333333333333333;154;84;106.0;0.9650516719284605;-7.8814992905;-7.606054067600001;1.5714285714285714;1;[11];[7]
200;Justin disability pride;1.0;It's important for us to continue to love each other, fight for each other, and support each other during these times.;We have to keep loving each other. We have to fight for each other.;0.76;{'R': 2, 'D': 16, 'C': 7};{'C': 9, 'A': 7};['R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'C', 'C', 'D', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C'];1;1;0;[8];[4];2;0;0;2;[5, 6, 7, 18];[];1;0;0;0.64;1.5625;1;0;0;0.4375;;[each, other];0.0;0;1.8148148148148149;98;54;78.0;0.9680885962529289;-8.1239480972;-7.86470150945;1.5;3;[6];[4, 4]
201;Justin disability pride;1.0;It's time for us to put together disability pride parades and disability festivals to work together and create awareness and making sure we continue to do this for years to come.;If all the people who plan disability parades and festivals work together, we can do more, and continue for a long time.;0.7272727272727273;{'D': 23, 'M': 8, 'R': 1, 'C': 1};{'A': 15, 'C': 10};['D', 'D', 'M', 'D', 'D', 'D', 'D', 'D', 'M', 'D', 'M', 'M', 'D', 'M', 'D', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'R', 'D', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'C', 'C', 'C'];1;2;0;[15, 24];[10, 19];11;0;0;1;[2, 6, 7, 8, 12, 13, 15, 18, 19, 22, 24, 31];[];1;0;0;0.6363636363636364;1.32;1;0;0;0.6;;[time];0.0;0;1.494949494949495;148;99;96.0;0.8728531978180072;-8.6439418793;-7.5448923111;2.4;1;[12];[5]
202;Justin disability pride;1.0;With that, I thank you for letting me have this time.;Thank you for listening to me.;0.7692307692307693;{'D': 8, 'R': 1, 'M': 3, 'C': 1};{'C': 5, 'A': 2};['D', 'D', 'D', 'R', 'M', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'A', 'A', 'C', 'C'];-1;0;0;[];[];0;0;0;0;[];[];1;0;0;0.6923076923076923;1.8571428571428572;1;0;0;0.2857142857142857;;[];0.0;0;1.72;43;25;30.0;1.1194752117910085;-6.3782219887;-7.14026141165;1.25;1;[5];[4]
203;Justin disability pride;2.0;I want to thank Matt and Elizabeth Axel for of reaching out to this Chicago Disability Pride Parade Committee and to Disability Unite.;Thank you Matt and Elizabeth Axel for inviting us to join you. Thank you Disability Unite.;0.625;{'D': 10, 'C': 8, 'R': 6};{'C': 9, 'A': 9};['D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'R', 'R', 'R', 'R', 'R', 'D', 'D', 'R', 'C', 'C'];['C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C'];-1;2;0;[3];[0, 13];1;0;0;0;[10];[];1;0;0;0.6666666666666666;1.3333333333333333;1;0;0;0.3888888888888889;0.0;[];0.0;1;1.4933333333333334;112;75;66.0;0.9391731209425156;-13.033565759650001;-12.2407746315;2.6666666666666665;3;[8];[4, 2]
204;Justin disability pride;1.0;On behalf of the committee, we look forward to working with you all in the near future.;We hope we will work together very soon.;0.8947368421052632;{'D': 17, 'R': 1, 'C': 1};{'A': 7, 'C': 2};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'C'];1;1;0;[10];[4];6;0;0;2;[4, 7, 8, 9, 10, 16, 17];[];1;0;0;0.8947368421052632;2.111111111111111;1;0;0;0.7777777777777778;;[];0.0;0;2.1515151515151514;71;33;63.0;0.9201409176408654;-8.95109939575;-8.2362728119;1.6666666666666667;1;[5];[3]
205;Justin disability pride;1.0;And so with that, thank you so much for letting me do this.;Thank you all.;0.8666666666666667;{'D': 12, 'C': 3};{'C': 3, 'A': 1};['D', 'D', 'D', 'D', 'D', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'A', 'C'];-1;0;0;[];[];0;0;0;0;[];[];1;0;0;0.8;3.75;0;0;0;0.0;;[];0.0;0;3.9166666666666665;47;12;47.0;1.0556527762098031;-6.215195894200001;-6.5610888004;2.0;1;[4];[2]
206;Justin disability pride;1.0;And I hope this is a very, very good festival today.;I hope this is a very, very good festival.;0.1538461538461538;{'D': 2, 'C': 11};{'C': 11};['D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;2;0;0;[2, 6, 8, 10];[];0;0;0;0.0;1.1818181818181819;0;0;0;0.0;;[very];0.0;0;1.2352941176470589;42;34;10.0;0.988624030703065;-7.0121994019;-6.9324288368;1.0;1;[4];[4]
207;Justin disability pride;1.0;And let's all have a good time and celebrate disability pride.;I hope we all have a good time and celebrate disability pride.;0.2307692307692308;{'D': 3, 'C': 10};{'A': 3, 'C': 10};['D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];-1;1;0;[4];[4];2;0;0;0;[1, 10];[];1;0;0;0.23076923076923078;1.0;1;0;0;0.23076923076923078;;[];0.0;0;1.0196078431372548;52;51;8.0;1.0565912946766343;-7.7951359749;-8.2362728119;1.0;1;[4];[4]
208;Justin disability pride;1.0;Thank you.;Thank you.;0.0;{'C': 3};{'C': 3};['C', 'C', 'C'];['C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;1.0;9;9;0.0;1.0;-6.404112100600001;-6.404112100600001;1.0;1;[1];[1]
209;Lachi short segment;1.0;Hey, guys.;Hey, guys.;0.0;{'C': 4};{'C': 4};['C', 'C', 'C', 'C'];['C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[0];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;1.0;9;9;0.0;1.0;-8.326460123025;-8.326460123025;1.0;1;[1];[1]
210;Lachi short segment;1.0;It's Lachi.;I am Lachi.;0.5;{'R': 2, 'C': 2};{'C': 4};['R', 'R', 'C', 'C'];['C', 'C', 'C', 'C'];1;0;0;[];[];0;0;0;0;[];[];1;0;0;0.5;1.0;0;0;0;0.0;0.0;[];0.0;0;1.1111111111111112;10;9;3.0;1.096252500864567;-9.4524701834;-10.3622940779;1.0;1;[1];[1]
211;Lachi short segment;2.0;And we're here to celebrate our community and how awesome each and every one of us are.;And we are here to celebrate our community. To celebrate how great we all are.;0.5263157894736842;{'C': 9, 'R': 1, 'D': 9};{'C': 10, 'A': 7};['C', 'C', 'R', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C'];0;0;0;[];[];2;0;0;0;[7, 10];[];1;0;0;0.47368421052631576;1.1176470588235294;1;0;0;0.4117647058823529;;[are];0.0;1;1.109375;71;64;31.0;0.9852194217690808;-7.532361269;-7.421028614;1.6666666666666667;3;[5];[3, 3]
212;Lachi short segment;1.0;The disability community has true intersectionality.;People with disabilities belong to many different groups.;1.1428571428571428;{'D': 5, 'R': 1, 'C': 1};{'A': 7, 'C': 2};['D', 'R', 'D', 'D', 'D', 'D', 'C'];['A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];3;0;0;0;[1, 2, 4];[];1;0;0;0.8571428571428571;0.7777777777777778;1;0;0;0.7777777777777778;;[];0.0;0;0.94;47;50;41.0;0.9310523875766793;-10.559960842150002;-9.8318767548;0.6666666666666666;1;[2];[3]
213;Lachi short segment;3.0;I mean, look at me. I'm a triple threat. And I don't just mean the acting and the singing and the writing.;Look at me for example. I am acting and singing and writing.;0.6428571428571429;{'D': 16, 'C': 11, 'R': 1};{'C': 12, 'A': 2};['D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'D', 'C', 'C', 'D', 'C', 'C'];['C', 'C', 'C', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;0;0;0;[20, 23];[];1;0;1;0.5357142857142857;2.0;0;1;0;0.0;;[and, .];1.0;0;1.7346938775510203;85;49;54.0;1.247242915149628;-7.4173287153250005;-9.251210689525;1.3333333333333333;2;[2, 2, 4];[2, 2]
214;Lachi short segment;5.0;I mean the fact that I'm the three B's.;"
";1.0;{'D': 12};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;31;0;;0.0;-7.7170917988;0.0;0.0;0;[4];[]
215;Lachi short segment;1.0;I'm black, blind, and I'm a b-eautiful woman.;"But I am also black, and blind, and I am a b-eautiful woman.
";0.3333333333333333;{'C': 13, 'R': 2};{'A': 3, 'C': 15};['C', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'R', 'C', 'C', 'C', 'C', 'C', 'C'];['A', 'C', 'C', 'A', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;0;0;0;[11, 13];[];0;0;0;0.0;0.8333333333333334;0;0;0;0.0;;[,, I];0.0;0;0.7916666666666666;38;48;17.0;0.94432694813331;-8.767427921300001;-8.2793184519;1.0;1;[4];[4]
216;Lachi short segment;5.0;So listen, guys, listen.;"
";1.0;{'D': 7};{};['D', 'D', 'D', 'D', 'D', 'D', 'D'];[];0;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;21;0;;0.0;-8.774561882;0.0;0.0;0;[2];[]
217;Lachi short segment;1.0;We're diverse.;We are all different from each other.;1.5;{'R': 2, 'D': 1, 'C': 1};{'C': 3, 'A': 5};['R', 'R', 'D', 'C'];['C', 'C', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];1;0;1;0;[1, 2];[];1;0;0;0.75;0.5;1;0;0;0.625;;[];0.0;0;0.41935483870967744;13;31;26.0;0.878911278649154;-8.48731160165;-7.4595938921;0.25;1;[1];[4]
218;Lachi short segment;3.0;We're creative. And we're full of love.;We are creative, and, we are full of love.;0.4545454545454545;{'C': 8, 'R': 2, 'D': 1};{'C': 10, 'A': 2};['C', 'R', 'C', 'D', 'C', 'C', 'R', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'A', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;1;0.0;0.9166666666666666;0;0;0;0.0;;[We];0.0;0;0.9705882352941176;33;34;6.0;0.9989884132719269;-7.38763189315;-7.380158662775;0.5;2;[1, 3];[4]
219;Lachi short segment;3.0;And we're grateful to have had regulation that has recognized us for 30 years. But here's to 30-times-30 years more.;"And we are thankful for the ADA protecting our rights and hope that it will for many more years to come.
";0.8333333333333334;{'C': 4, 'R': 4, 'D': 16};{'C': 8, 'A': 14};['C', 'C', 'R', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'D', 'C', 'D', 'D', 'D', 'D', 'R', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'C'];-1;0;0;[];[];6;0;1;0;[2, 3, 7, 10, 13, 20, 21];[];1;0;1;0.8461538461538461;1.1818181818181819;1;0;0;0.5909090909090909;1.0;[];0.0;0;1.1547619047619047;97;84;74.0;1.0148029429200633;-7.5750173330749995;-7.6871498822749995;0.625;2;[7, 3];[8]
220;Laura Benanti intro for evan;2.0;Hi, my name's Laura Benanti, and it's my absolute honor to introduce Evan Ruggiero to you.;Hi, my name is Laura Benanti. I am honored to introduce Evan Ruggiero (to you).;0.4761904761904762;{'C': 13, 'D': 6, 'R': 2};{'C': 15, 'A': 5};['C', 'C', 'C', 'C', 'D', 'C', 'C', 'D', 'D', 'D', 'R', 'D', 'D', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'A', 'C', 'C', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'A', 'C'];1;0;0;[];[];0;0;0;0;[];[];1;0;0;0.3333333333333333;1.05;0;0;1;0.1;0.0;[to];0.0;1;1.1538461538461537;75;65;24.0;1.0502193010205065;-11.2285604477;-11.79245090485;1.3333333333333333;3;[4];[2, 4]
221;Laura Benanti intro for evan;1.0;Evan is from my home state of New Jersey-- Jersey for life!;Evan is from New Jersey and so am I – I love Jersey!;0.7692307692307693;{'C': 5, 'D': 6, 'R': 1, 'M': 1};{'C': 7, 'A': 7};['C', 'C', 'C', 'D', 'D', 'D', 'D', 'C', 'R', 'M', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C'];0;0;0;[];[];1;0;0;0;[5];[];1;0;0;0.46153846153846156;0.9285714285714286;1;0;0;0.5;0.0;[];0.0;0;1.2;48;40;35.0;1.1246769678951176;-9.2697229385;-10.425443887699998;2.0;1;[6];[3]
222;Laura Benanti intro for evan;2.0;He started tapping at age 5, and then as a sophomore at Montclair State University, he was diagnosed with a very rare form of cancer.;Evan started tap dancing when he was only 5 years old. When he was in the second year in college, he had cancer.;0.8571428571428571;{'D': 20, 'C': 3, 'R': 1, 'M': 4};{'A': 18, 'C': 8};['D', 'C', 'R', 'D', 'D', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'M', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C'];['A', 'C', 'C', 'A', 'A', 'C', 'C', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'C', 'C'];0;0;1;[17, 18];[];4;1;1;0;[1, 4, 7, 8, 11, 24];[];1;0;0;0.7142857142857143;1.0769230769230769;1;0;0;0.6153846153846154;1.0;[he, was];0.0;1;1.211111111111111;109;90;86.0;0.8201420543325809;-10.028749465899999;-8.22499918935;1.2;3;[6];[5, 5]
223;Laura Benanti intro for evan;2.0;He had to undergo nine surgeries in six months and had to make the very difficult decision, ultimately, to amputate his leg.;He had nine surgeries in six months and had to make a very difficult decision. He decided to let the doctors cut off one of his legs.;0.56;{'C': 16, 'D': 8, 'R': 1};{'C': 17, 'A': 12};['C', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'C', 'R', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C'];0;0;0;[];[];5;2;0;0;[3, 5, 8, 15, 16, 21, 23];[];1;0;0;0.28;0.8620689655172413;1;0;0;0.3793103448275862;0.0;[had];0.0;1;0.9626168224299065;103;107;51.0;0.9039729376579941;-10.2082920074;-9.2280197144;1.0909090909090908;3;[6];[5, 6]
224;Laura Benanti intro for evan;1.0;18 months after that surgery, and only two days after receiving his peg leg, he was tapping again.;A year and a half after the surgery, and only two days after he received a peg leg (a leg made of wood), he started tap dancing again.;0.9047619047619048;{'D': 5, 'R': 3, 'C': 13};{'A': 17, 'C': 16};['D', 'D', 'D', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'R', 'D', 'C', 'C', 'C', 'C', 'D', 'R', 'C', 'C'];['A', 'A', 'A', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'C', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'C', 'A', 'C', 'C'];0;1;0;[11];[15];3;3;0;0;[1, 2, 7, 10, 11, 18];[];1;0;0;0.3333333333333333;0.6363636363636364;0;0;1;0.18181818181818182;0.0;[,];0.0;0;0.7570093457943925;81;107;56.0;0.8606719472441481;-9.8860645294;-8.5086584091;0.8333333333333334;1;[5];[6]
225;Laura Benanti intro for evan;1.0;He is one of the most courageous, inspirational people I will ever know.;I think Evan is a very brave and impressive person.;0.9333333333333332;{'D': 11, 'R': 2, 'M': 1, 'C': 1};{'C': 4, 'A': 7};['D', 'D', 'D', 'D', 'R', 'D', 'D', 'D', 'R', 'D', 'M', 'D', 'D', 'D', 'C'];['C', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'C', 'A', 'C'];1;0;0;[];[];1;0;0;0;[6];[];1;0;0;0.8666666666666667;1.3636363636363635;1;0;0;0.5454545454545454;1.0;[];0.0;0;1.4285714285714286;60;42;53.0;1.2856786858605005;-7.1143169403;-9.1467256546;1.25;1;[5];[4]
226;Laura Benanti intro for evan;2.0;And it's just a wonderful thing that he is on this earth and that he is still able to perform for so many luminaries, including Ellen DeGeneres, the Bidens, on the Oscars.;It is just so wonderful that he is alive. It is great that he can still perform for so many important and famous people like Ellen DeGeneres, the Bidens, and even the Oscars.;0.5405405405405406;{'D': 15, 'R': 2, 'C': 20};{'A': 15, 'C': 22};['D', 'D', 'D', 'R', 'D', 'C', 'D', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'C', 'C', 'D', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'R', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'C'];['A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'C'];0;0;0;[];[];3;0;0;1;[5, 20, 25, 26];[];1;0;0;0.3783783783783784;1.0;1;0;0;0.35135135135135137;0.0;[that, he, so, ,, the];0.0;1;0.9859154929577465;140;142;73.0;0.9346196543162001;-7.9395446777;-7.4204545021;2.3636363636363638;3;[13];[3, 8]
227;Laura Benanti intro for evan;5.0;I mean, come on.;"
";1.0;{'D': 6};{};['D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;13;0;;0.0;-7.002087116249999;0.0;0.0;0;[2];[]
228;Laura Benanti intro for evan;1.0;That's incredible.;That is incredible!;0.5;{'C': 2, 'R': 2};{'C': 4};['C', 'R', 'C', 'R'];['C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;1.0;17;17;3.0;1.0;-7.603686928725001;-7.603686928725001;1.0;1;[1];[1]
229;Laura Benanti intro for evan;3.0;He's a Drama Desk nominee. He was nominated for the Chita Rivera Dance Award.;He is nominated for many awards.;0.7647058823529411;{'D': 11, 'C': 4, 'R': 2};{'C': 6, 'A': 1};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'R', 'C', 'C', 'D', 'D', 'D', 'D', 'R', 'C'];['C', 'C', 'C', 'C', 'A', 'C', 'C'];0;0;0;[];[];1;0;0;0;[9];[];1;0;1;0.7058823529411765;2.4285714285714284;0;0;0;0.0;0.0;[];0.0;0;2.3703703703703702;64;27;49.0;0.7470463869692371;-13.2346105576;-9.886868;0.8333333333333334;2;[2, 3];[3]
230;Laura Benanti intro for evan;1.0;He's a really incredible person.;He's a really incredible person.;0.0;{'C': 7};{'C': 7};['C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;1;0;0;[4];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[];0.0;0;1.0;28;28;0.0;1.0;-7.44465732575;-7.44465732575;1.0;1;[3];[3]
